id,model,seed,regime,condition,phase,checkpoint_kind,generated_length_chars,generated_empty,judge_input_at_limit,judge_generated,judge_chosen,judge_rejected,judge_chosen_input_at_limit,judge_rejected_input_at_limit,judge_reference_correct,judge_reference_tie,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen
test:2202,Qwen3-8B,48,conflict,norm_matched,6,final,5,0.0,0.0,0.018550893291831017,0.018550893291831017,0.023374482989311218,0.0,0.0,0.0,0.0,0.0,-0.004823589697480202,0.0
test:1068,Qwen3-8B,48,conflict,norm_matched,6,final,15,0.0,0.0,0.04248104989528656,0.04208176210522652,0.04248104989528656,0.0,0.0,0.0,0.0,0.0,0.0,0.00039928779006004333
test:913,Qwen3-8B,48,conflict,norm_matched,6,final,28,0.0,0.0,0.014723566360771656,0.016749488189816475,0.016704345121979713,0.0,0.0,1.0,0.0,0.0,-0.0019807787612080574,-0.002025921829044819
test:1076,Qwen3-8B,48,conflict,norm_matched,6,final,30,0.0,0.0,0.011803104542195797,0.03724002093076706,0.025824004784226418,0.0,0.0,1.0,0.0,0.0,-0.01402090024203062,-0.025436916388571262
test:563,Qwen3-8B,48,conflict,norm_matched,6,final,27,0.0,0.0,0.010270765982568264,0.016066424548625946,0.02636353112757206,0.0,0.0,0.0,0.0,0.0,-0.016092765145003796,-0.005795658566057682
test:463,Qwen3-8B,48,conflict,norm_matched,6,final,27,0.0,0.0,0.02278357930481434,0.02182602882385254,0.01948607712984085,0.0,0.0,1.0,0.0,1.0,0.003297502174973488,0.0009575504809617996
test:1684,Qwen3-8B,48,conflict,norm_matched,6,final,29,0.0,0.0,0.04188639298081398,0.036126960068941116,0.03402604162693024,0.0,0.0,1.0,0.0,1.0,0.007860351353883743,0.005759432911872864
test:2243,Qwen3-8B,48,conflict,norm_matched,6,final,22,0.0,0.0,0.03176037594676018,0.04976780340075493,0.0423014871776104,0.0,0.0,1.0,0.0,0.0,-0.01054111123085022,-0.01800742745399475
test:1507,Qwen3-8B,48,conflict,norm_matched,6,final,18,0.0,0.0,0.04968269541859627,0.06190505251288414,0.046463336795568466,0.0,0.0,1.0,0.0,1.0,0.0032193586230278015,-0.012222357094287872
test:797,Qwen3-8B,48,conflict,norm_matched,6,final,20,0.0,0.0,0.04518056660890579,0.029906777665019035,0.028807969763875008,0.0,0.0,1.0,0.0,1.0,0.016372596845030785,0.015273788943886757
test:991,Qwen3-8B,48,conflict,norm_matched,6,final,22,0.0,0.0,0.019857678562402725,0.030911728739738464,0.03192680701613426,0.0,0.0,0.0,0.0,0.0,-0.012069128453731537,-0.01105405017733574
test:109,Qwen3-8B,48,conflict,norm_matched,6,final,21,0.0,0.0,0.025481784716248512,0.029563112184405327,0.01732722669839859,0.0,0.0,1.0,0.0,1.0,0.008154558017849922,-0.004081327468156815
test:1456,Qwen3-8B,48,conflict,norm_matched,6,final,15,0.0,0.0,0.0406775176525116,0.0406775176525116,0.03568048030138016,0.0,0.0,1.0,0.0,1.0,0.004997037351131439,0.0
test:1171,Qwen3-8B,48,conflict,norm_matched,6,final,29,0.0,0.0,0.03942711651325226,0.02699217014014721,0.032836396247148514,0.0,0.0,0.0,0.0,1.0,0.0065907202661037445,0.01243494637310505
test:1045,Qwen3-8B,48,conflict,norm_matched,6,final,38,0.0,0.0,0.02127118594944477,0.04116295650601387,0.01616520620882511,0.0,0.0,1.0,0.0,1.0,0.005105979740619659,-0.0198917705565691
test:897,Qwen3-8B,48,conflict,norm_matched,6,final,30,0.0,0.0,0.014702034182846546,0.03125502169132233,0.03049316257238388,0.0,0.0,1.0,0.0,0.0,-0.015791128389537334,-0.01655298750847578
test:427,Qwen3-8B,48,conflict,norm_matched,6,final,29,0.0,0.0,0.03324897214770317,0.030951503664255142,0.03279354050755501,0.0,0.0,0.0,0.0,1.0,0.00045543164014816284,0.0022974684834480286
test:536,Qwen3-8B,48,conflict,norm_matched,6,final,43,0.0,0.0,0.011146888136863708,0.04030132666230202,0.024125711992383003,0.0,0.0,1.0,0.0,0.0,-0.012978823855519295,-0.02915443852543831
test:1556,Qwen3-8B,48,conflict,norm_matched,6,final,45,0.0,0.0,0.025685343891382217,0.021890928968787193,0.031628306955099106,0.0,0.0,0.0,0.0,0.0,-0.005942963063716888,0.003794414922595024
test:1638,Qwen3-8B,48,conflict,norm_matched,6,final,40,0.0,0.0,0.022977491840720177,0.028568774461746216,0.025720244273543358,0.0,0.0,1.0,0.0,0.0,-0.002742752432823181,-0.005591282621026039
test:481,Qwen3-8B,48,conflict,norm_matched,6,final,47,0.0,0.0,0.013726034201681614,0.030039548873901367,0.036054398864507675,0.0,0.0,0.0,0.0,0.0,-0.02232836466282606,-0.016313514672219753
test:640,Qwen3-8B,48,conflict,norm_matched,6,final,45,0.0,0.0,0.016521943733096123,0.03218264877796173,0.02387271448969841,0.0,0.0,1.0,0.0,0.0,-0.007350770756602287,-0.015660705044865608
test:903,Qwen3-8B,48,conflict,norm_matched,6,final,22,0.0,0.0,0.02790626510977745,0.026822740212082863,0.03154570981860161,0.0,0.0,0.0,0.0,0.0,-0.0036394447088241577,0.0010835248976945877
test:466,Qwen3-8B,48,conflict,norm_matched,6,final,34,0.0,0.0,0.03193555772304535,0.03662761300802231,0.03060600347816944,0.0,0.0,1.0,0.0,1.0,0.001329554244875908,-0.004692055284976959
test:787,Qwen3-8B,48,conflict,norm_matched,6,final,19,0.0,0.0,0.0085054412484169,0.03477362170815468,0.022873124107718468,0.0,0.0,1.0,0.0,0.0,-0.014367682859301567,-0.026268180459737778
test:63,Qwen3-8B,48,conflict,norm_matched,6,final,52,0.0,0.0,0.01608506590127945,0.047407366335392,0.02268475852906704,0.0,0.0,1.0,0.0,0.0,-0.00659969262778759,-0.03132230043411255
test:1639,Qwen3-8B,48,conflict,norm_matched,6,final,45,0.0,0.0,0.0046173888258636,0.012345847673714161,0.01274794526398182,0.0,0.0,0.0,0.0,0.0,-0.00813055643811822,-0.007728458847850561
test:2265,Qwen3-8B,48,conflict,norm_matched,6,final,34,0.0,0.0,0.016599221155047417,0.018142802640795708,0.02050267904996872,0.0,0.0,0.0,0.0,0.0,-0.003903457894921303,-0.001543581485748291
test:1745,Qwen3-8B,48,conflict,norm_matched,6,final,48,0.0,0.0,0.04030121490359306,0.036397114396095276,0.036690980195999146,0.0,0.0,0.0,0.0,1.0,0.003610234707593918,0.0039041005074977875
test:9,Qwen3-8B,48,conflict,norm_matched,6,final,40,0.0,0.0,0.019662776961922646,0.08137275278568268,0.06592001020908356,0.0,0.0,1.0,0.0,0.0,-0.04625723324716091,-0.06170997582376003
test:1279,Qwen3-8B,48,conflict,norm_matched,6,final,33,0.0,0.0,0.0343792550265789,0.03613991662859917,0.03790043666958809,0.0,0.0,0.0,0.0,0.0,-0.003521181643009186,-0.0017606616020202637
test:576,Qwen3-8B,48,conflict,norm_matched,6,final,55,0.0,0.0,0.026976434513926506,0.057423077523708344,0.04822539538145065,0.0,0.0,1.0,0.0,0.0,-0.021248960867524147,-0.030446643009781837
test:2207,Qwen3-8B,48,conflict,norm_matched,6,final,54,0.0,0.0,0.024566736072301865,0.04054011404514313,0.038929570466279984,0.0,0.0,1.0,0.0,0.0,-0.014362834393978119,-0.015973377972841263
test:2168,Qwen3-8B,48,conflict,norm_matched,6,final,11,0.0,0.0,0.0495983250439167,0.049067962914705276,0.02239176258444786,0.0,0.0,1.0,0.0,1.0,0.02720656245946884,0.0005303621292114258
test:805,Qwen3-8B,48,conflict,norm_matched,6,final,34,0.0,0.0,0.06962259858846664,0.07015776634216309,0.03743727505207062,0.0,0.0,1.0,0.0,1.0,0.03218532353639603,-0.0005351677536964417
test:1197,Qwen3-8B,48,conflict,norm_matched,6,final,52,0.0,0.0,0.017092160880565643,0.023731593042612076,0.021593812853097916,0.0,0.0,1.0,0.0,0.0,-0.004501651972532272,-0.0066394321620464325
test:364,Qwen3-8B,48,conflict,norm_matched,6,final,15,0.0,0.0,0.04962901026010513,0.031096089631319046,0.04715454950928688,0.0,0.0,0.0,0.0,1.0,0.0024744607508182526,0.018532920628786087
test:1644,Qwen3-8B,48,conflict,norm_matched,6,final,61,0.0,0.0,0.026822926476597786,0.03148322552442551,0.03970971331000328,0.0,0.0,0.0,0.0,0.0,-0.012886786833405495,-0.004660299047827721
test:91,Qwen3-8B,48,conflict,norm_matched,6,final,47,0.0,0.0,0.06515895575284958,0.04608168452978134,0.061679743230342865,0.0,0.0,0.0,0.0,1.0,0.003479212522506714,0.019077271223068237
test:328,Qwen3-8B,48,conflict,norm_matched,6,final,39,0.0,0.0,0.03425402194261551,0.03176862373948097,0.02254372276365757,0.0,0.0,1.0,0.0,1.0,0.01171029917895794,0.0024853982031345367
test:205,Qwen3-8B,48,conflict,norm_matched,6,final,42,0.0,0.0,0.05359461531043053,0.045384448021650314,0.03670845180749893,0.0,0.0,1.0,0.0,1.0,0.016886163502931595,0.008210167288780212
test:1797,Qwen3-8B,48,conflict,norm_matched,6,final,49,0.0,0.0,0.013917206786572933,0.026317769661545753,0.02208745665848255,0.0,0.0,1.0,0.0,0.0,-0.008170249871909618,-0.01240056287497282
test:1072,Qwen3-8B,48,conflict,norm_matched,6,final,46,0.0,0.0,0.027001503854990005,0.041201069951057434,0.01803530752658844,0.0,0.0,1.0,0.0,1.0,0.008966196328401566,-0.014199566096067429
