id,model,seed,regime,condition,phase,checkpoint_kind,generated_length_chars,generated_empty,judge_input_at_limit,judge_generated,judge_chosen,judge_rejected,judge_chosen_input_at_limit,judge_rejected_input_at_limit,judge_reference_correct,judge_reference_tie,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen
test:2202,Qwen3-8B,45,none,aligned,0,aligned,25,0.0,0.0,0.011253314092755318,0.018550893291831017,0.023374482989311218,0.0,0.0,0.0,0.0,0.0,-0.0121211688965559,-0.007297579199075699
test:1068,Qwen3-8B,45,none,aligned,0,aligned,31,0.0,0.0,0.016948912292718887,0.04208176210522652,0.04248104989528656,0.0,0.0,0.0,0.0,0.0,-0.025532137602567673,-0.02513284981250763
test:913,Qwen3-8B,45,none,aligned,0,aligned,22,0.0,0.0,0.015549196861684322,0.016749488189816475,0.016704345121979713,0.0,0.0,1.0,0.0,0.0,-0.001155148260295391,-0.0012002913281321526
test:1076,Qwen3-8B,45,none,aligned,0,aligned,26,0.0,0.0,0.01679237186908722,0.03724002093076706,0.025824004784226418,0.0,0.0,1.0,0.0,0.0,-0.009031632915139198,-0.02044764906167984
test:563,Qwen3-8B,45,none,aligned,0,aligned,22,0.0,0.0,0.02648945152759552,0.016066424548625946,0.02636353112757206,0.0,0.0,0.0,0.0,1.0,0.0001259204000234604,0.010423026978969574
test:463,Qwen3-8B,45,none,aligned,0,aligned,31,0.0,0.0,0.02152891270816326,0.02182602882385254,0.01948607712984085,0.0,0.0,1.0,0.0,1.0,0.0020428355783224106,-0.00029711611568927765
test:1684,Qwen3-8B,45,none,aligned,0,aligned,22,0.0,0.0,0.04732184484601021,0.036126960068941116,0.03402604162693024,0.0,0.0,1.0,0.0,1.0,0.013295803219079971,0.011194884777069092
test:2243,Qwen3-8B,45,none,aligned,0,aligned,35,0.0,0.0,0.03369355574250221,0.04976780340075493,0.0423014871776104,0.0,0.0,1.0,0.0,0.0,-0.008607931435108185,-0.016074247658252716
test:1507,Qwen3-8B,45,none,aligned,0,aligned,27,0.0,0.0,0.038773272186517715,0.06190505251288414,0.046463336795568466,0.0,0.0,1.0,0.0,0.0,-0.007690064609050751,-0.023131780326366425
test:797,Qwen3-8B,45,none,aligned,0,aligned,35,0.0,0.0,0.04457993432879448,0.029906777665019035,0.028807969763875008,0.0,0.0,1.0,0.0,1.0,0.015771964564919472,0.014673156663775444
test:991,Qwen3-8B,45,none,aligned,0,aligned,26,0.0,0.0,0.04189540073275566,0.030911728739738464,0.03192680701613426,0.0,0.0,0.0,0.0,1.0,0.009968593716621399,0.010983671993017197
test:109,Qwen3-8B,45,none,aligned,0,aligned,3,0.0,0.0,0.027773084118962288,0.029563112184405327,0.01732722669839859,0.0,0.0,1.0,0.0,1.0,0.010445857420563698,-0.001790028065443039
test:1456,Qwen3-8B,45,none,aligned,0,aligned,12,0.0,0.0,0.03322358801960945,0.0406775176525116,0.03568048030138016,0.0,0.0,1.0,0.0,0.0,-0.002456892281770706,-0.007453929632902145
test:1171,Qwen3-8B,45,none,aligned,0,aligned,40,0.0,0.0,0.012637576088309288,0.02699217014014721,0.032836396247148514,0.0,0.0,0.0,0.0,0.0,-0.020198820158839226,-0.014354594051837921
test:1045,Qwen3-8B,45,none,aligned,0,aligned,34,0.0,0.0,0.05253896489739418,0.04116295650601387,0.01616520620882511,0.0,0.0,1.0,0.0,1.0,0.03637375868856907,0.01137600839138031
test:897,Qwen3-8B,45,none,aligned,0,aligned,27,0.0,0.0,0.014896704815328121,0.03125502169132233,0.03049316257238388,0.0,0.0,1.0,0.0,0.0,-0.01559645775705576,-0.016358316875994205
test:427,Qwen3-8B,45,none,aligned,0,aligned,44,0.0,0.0,0.03157173469662666,0.030951503664255142,0.03279354050755501,0.0,0.0,0.0,0.0,0.0,-0.0012218058109283447,0.000620231032371521
