id,model,seed,regime,condition,phase,checkpoint_kind,generated_length_chars,generated_empty,judge_input_at_limit,judge_generated,judge_chosen,judge_rejected,judge_chosen_input_at_limit,judge_rejected_input_at_limit,judge_reference_correct,judge_reference_tie,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen
test:2202,Qwen3-8B,46,benign,unconstrained,6,final,5,0.0,0.0,0.018550893291831017,0.018550893291831017,0.023374482989311218,0.0,0.0,0.0,0.0,0.0,-0.004823589697480202,0.0
test:1068,Qwen3-8B,46,benign,unconstrained,6,final,31,0.0,0.0,0.016948912292718887,0.04208176210522652,0.04248104989528656,0.0,0.0,0.0,0.0,0.0,-0.025532137602567673,-0.02513284981250763
test:913,Qwen3-8B,46,benign,unconstrained,6,final,31,0.0,0.0,0.011328612454235554,0.016749488189816475,0.016704345121979713,0.0,0.0,1.0,0.0,0.0,-0.00537573266774416,-0.005420875735580921
test:1076,Qwen3-8B,46,benign,unconstrained,6,final,26,0.0,0.0,0.029881590977311134,0.03724002093076706,0.025824004784226418,0.0,0.0,1.0,0.0,1.0,0.004057586193084717,-0.007358429953455925
test:563,Qwen3-8B,46,benign,unconstrained,6,final,19,0.0,0.0,0.024491317570209503,0.016066424548625946,0.02636353112757206,0.0,0.0,0.0,0.0,0.0,-0.0018722135573625565,0.008424893021583557
test:463,Qwen3-8B,46,benign,unconstrained,6,final,38,0.0,0.0,0.017563993111252785,0.02182602882385254,0.01948607712984085,0.0,0.0,1.0,0.0,0.0,-0.001922084018588066,-0.004262035712599754
test:1684,Qwen3-8B,46,benign,unconstrained,6,final,22,0.0,0.0,0.04732184484601021,0.036126960068941116,0.03402604162693024,0.0,0.0,1.0,0.0,1.0,0.013295803219079971,0.011194884777069092
test:2243,Qwen3-8B,46,benign,unconstrained,6,final,24,0.0,0.0,0.03622961789369583,0.04976780340075493,0.0423014871776104,0.0,0.0,1.0,0.0,0.0,-0.006071869283914566,-0.013538185507059097
test:1507,Qwen3-8B,46,benign,unconstrained,6,final,36,0.0,0.0,0.021747253835201263,0.06190505251288414,0.046463336795568466,0.0,0.0,1.0,0.0,0.0,-0.024716082960367203,-0.04015779867768288
test:797,Qwen3-8B,46,benign,unconstrained,6,final,30,0.0,0.0,0.03553357347846031,0.029906777665019035,0.028807969763875008,0.0,0.0,1.0,0.0,1.0,0.006725603714585304,0.0056267958134412766
