id,model,seed,regime,condition,phase,checkpoint_kind,generated_length_chars,generated_empty,judge_input_at_limit,judge_generated,judge_chosen,judge_rejected,judge_chosen_input_at_limit,judge_rejected_input_at_limit,judge_reference_correct,judge_reference_tie,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen
test:2202,Qwen3-8B,42,benign,coordinate_mortality,6,final,18,0.0,0.0,0.026790618896484375,0.018550893291831017,0.023374482989311218,0.0,0.0,0.0,0.0,1.0,0.0034161359071731567,0.008239725604653358
test:1068,Qwen3-8B,42,benign,coordinate_mortality,6,final,10,0.0,0.0,0.02206246927380562,0.04208176210522652,0.04248104989528656,0.0,0.0,0.0,0.0,0.0,-0.020418580621480942,-0.0200192928314209
test:913,Qwen3-8B,42,benign,coordinate_mortality,6,final,5,0.0,0.0,0.014606914483010769,0.016749488189816475,0.016704345121979713,0.0,0.0,1.0,0.0,0.0,-0.0020974306389689445,-0.002142573706805706
test:1076,Qwen3-8B,42,benign,coordinate_mortality,6,final,9,0.0,0.0,0.029820214956998825,0.03724002093076706,0.025824004784226418,0.0,0.0,1.0,0.0,1.0,0.0039962101727724075,-0.007419805973768234
test:563,Qwen3-8B,42,benign,coordinate_mortality,6,final,34,0.0,0.0,0.015030696988105774,0.016066424548625946,0.02636353112757206,0.0,0.0,0.0,0.0,0.0,-0.011332834139466286,-0.0010357275605201721
test:463,Qwen3-8B,42,benign,coordinate_mortality,6,final,10,0.0,0.0,0.01972333900630474,0.02182602882385254,0.01948607712984085,0.0,0.0,1.0,0.0,1.0,0.00023726187646389008,-0.002102689817547798
test:1684,Qwen3-8B,42,benign,coordinate_mortality,6,final,9,0.0,0.0,0.04322507604956627,0.036126960068941116,0.03402604162693024,0.0,0.0,1.0,0.0,1.0,0.009199034422636032,0.007098115980625153
test:2243,Qwen3-8B,42,benign,coordinate_mortality,6,final,35,0.0,0.0,0.06777182966470718,0.04976780340075493,0.0423014871776104,0.0,0.0,1.0,0.0,1.0,0.025470342487096786,0.018004026263952255
test:1507,Qwen3-8B,42,benign,coordinate_mortality,6,final,38,0.0,0.0,0.04023043066263199,0.06190505251288414,0.046463336795568466,0.0,0.0,1.0,0.0,0.0,-0.006232906132936478,-0.02167462185025215
test:797,Qwen3-8B,42,benign,coordinate_mortality,6,final,13,0.0,0.0,0.032032113522291183,0.029906777665019035,0.028807969763875008,0.0,0.0,1.0,0.0,1.0,0.003224143758416176,0.002125335857272148
test:991,Qwen3-8B,42,benign,coordinate_mortality,6,final,9,0.0,0.0,0.027520880103111267,0.030911728739738464,0.03192680701613426,0.0,0.0,0.0,0.0,0.0,-0.004405926913022995,-0.0033908486366271973
test:109,Qwen3-8B,42,benign,coordinate_mortality,6,final,43,0.0,0.0,0.03108523227274418,0.029563112184405327,0.01732722669839859,0.0,0.0,1.0,0.0,1.0,0.013758005574345589,0.001522120088338852
test:1456,Qwen3-8B,42,benign,coordinate_mortality,6,final,2,0.0,0.0,0.027024559676647186,0.0406775176525116,0.03568048030138016,0.0,0.0,1.0,0.0,0.0,-0.008655920624732971,-0.01365295797586441
test:1171,Qwen3-8B,42,benign,coordinate_mortality,6,final,4,0.0,0.0,0.017599361017346382,0.02699217014014721,0.032836396247148514,0.0,0.0,0.0,0.0,0.0,-0.015237035229802132,-0.009392809122800827
test:1045,Qwen3-8B,42,benign,coordinate_mortality,6,final,7,0.0,0.0,0.04207677021622658,0.04116295650601387,0.01616520620882511,0.0,0.0,1.0,0.0,1.0,0.025911564007401466,0.0009138137102127075
test:897,Qwen3-8B,42,benign,coordinate_mortality,6,final,33,0.0,0.0,0.026100346818566322,0.03125502169132233,0.03049316257238388,0.0,0.0,1.0,0.0,0.0,-0.004392815753817558,-0.005154674872756004
test:427,Qwen3-8B,42,benign,coordinate_mortality,6,final,7,0.0,0.0,0.029720105230808258,0.030951503664255142,0.03279354050755501,0.0,0.0,0.0,0.0,0.0,-0.00307343527674675,-0.0012313984334468842
test:536,Qwen3-8B,42,benign,coordinate_mortality,6,final,19,0.0,0.0,0.04329627752304077,0.04030132666230202,0.024125711992383003,0.0,0.0,1.0,0.0,1.0,0.019170565530657768,0.0029949508607387543
test:1556,Qwen3-8B,42,benign,coordinate_mortality,6,final,7,0.0,0.0,0.017917929217219353,0.021890928968787193,0.031628306955099106,0.0,0.0,0.0,0.0,0.0,-0.013710377737879753,-0.003972999751567841
test:1638,Qwen3-8B,42,benign,coordinate_mortality,6,final,40,0.0,0.0,0.025608662515878677,0.028568774461746216,0.025720244273543358,0.0,0.0,1.0,0.0,0.0,-0.00011158175766468048,-0.0029601119458675385
test:481,Qwen3-8B,42,benign,coordinate_mortality,6,final,32,0.0,0.0,0.02236582152545452,0.030039548873901367,0.036054398864507675,0.0,0.0,0.0,0.0,0.0,-0.013688577339053154,-0.007673727348446846
test:640,Qwen3-8B,42,benign,coordinate_mortality,6,final,10,0.0,0.0,0.028602050617337227,0.03218264877796173,0.02387271448969841,0.0,0.0,1.0,0.0,1.0,0.004729336127638817,-0.003580598160624504
test:903,Qwen3-8B,42,benign,coordinate_mortality,6,final,5,0.0,0.0,0.040790457278490067,0.026822740212082863,0.03154570981860161,0.0,0.0,0.0,0.0,1.0,0.009244747459888458,0.013967717066407204
test:466,Qwen3-8B,42,benign,coordinate_mortality,6,final,5,0.0,0.0,0.02530822344124317,0.03662761300802231,0.03060600347816944,0.0,0.0,1.0,0.0,0.0,-0.0052977800369262695,-0.011319389566779137
test:787,Qwen3-8B,42,benign,coordinate_mortality,6,final,20,0.0,0.0,0.033155959099531174,0.03477362170815468,0.022873124107718468,0.0,0.0,1.0,0.0,1.0,0.010282834991812706,-0.0016176626086235046
test:63,Qwen3-8B,42,benign,coordinate_mortality,6,final,42,0.0,0.0,0.04662998765707016,0.047407366335392,0.02268475852906704,0.0,0.0,1.0,0.0,1.0,0.02394522912800312,-0.0007773786783218384
test:1639,Qwen3-8B,42,benign,coordinate_mortality,6,final,9,0.0,0.0,0.01837085746228695,0.012345847673714161,0.01274794526398182,0.0,0.0,0.0,0.0,1.0,0.00562291219830513,0.006025009788572788
test:2265,Qwen3-8B,42,benign,coordinate_mortality,6,final,12,0.0,0.0,0.02808602899312973,0.018142802640795708,0.02050267904996872,0.0,0.0,0.0,0.0,1.0,0.007583349943161011,0.009943226352334023
test:1745,Qwen3-8B,42,benign,coordinate_mortality,6,final,9,0.0,0.0,0.03184824436903,0.036397114396095276,0.036690980195999146,0.0,0.0,0.0,0.0,0.0,-0.004842735826969147,-0.004548870027065277
test:9,Qwen3-8B,42,benign,coordinate_mortality,6,final,10,0.0,0.0,0.05833809822797775,0.08137275278568268,0.06592001020908356,0.0,0.0,1.0,0.0,0.0,-0.0075819119811058044,-0.023034654557704926
test:1279,Qwen3-8B,42,benign,coordinate_mortality,6,final,2,0.0,0.0,0.029748747125267982,0.03613991662859917,0.03790043666958809,0.0,0.0,0.0,0.0,0.0,-0.008151689544320107,-0.006391169503331184
test:576,Qwen3-8B,42,benign,coordinate_mortality,6,final,29,0.0,0.0,0.04763783887028694,0.057423077523708344,0.04822539538145065,0.0,0.0,1.0,0.0,0.0,-0.0005875565111637115,-0.009785238653421402
test:2207,Qwen3-8B,42,benign,coordinate_mortality,6,final,13,0.0,0.0,0.03904632478952408,0.04054011404514313,0.038929570466279984,0.0,0.0,1.0,0.0,1.0,0.00011675432324409485,-0.001493789255619049
test:2168,Qwen3-8B,42,benign,coordinate_mortality,6,final,10,0.0,0.0,0.02277541719377041,0.049067962914705276,0.02239176258444786,0.0,0.0,1.0,0.0,1.0,0.0003836546093225479,-0.026292545720934868
test:805,Qwen3-8B,42,benign,coordinate_mortality,6,final,39,0.0,0.0,0.0705796405673027,0.07015776634216309,0.03743727505207062,0.0,0.0,1.0,0.0,1.0,0.033142365515232086,0.0004218742251396179
test:1197,Qwen3-8B,42,benign,coordinate_mortality,6,final,18,0.0,0.0,0.014674244448542595,0.023731593042612076,0.021593812853097916,0.0,0.0,1.0,0.0,0.0,-0.006919568404555321,-0.009057348594069481
test:364,Qwen3-8B,42,benign,coordinate_mortality,6,final,9,0.0,0.0,0.028015676885843277,0.031096089631319046,0.04715454950928688,0.0,0.0,0.0,0.0,0.0,-0.019138872623443604,-0.003080412745475769
test:1644,Qwen3-8B,42,benign,coordinate_mortality,6,final,12,0.0,0.0,0.03431371599435806,0.03148322552442551,0.03970971331000328,0.0,0.0,0.0,0.0,0.0,-0.005395997315645218,0.002830490469932556
test:91,Qwen3-8B,42,benign,coordinate_mortality,6,final,26,0.0,0.0,0.05205327272415161,0.04608168452978134,0.061679743230342865,0.0,0.0,0.0,0.0,0.0,-0.009626470506191254,0.00597158819437027
test:328,Qwen3-8B,42,benign,coordinate_mortality,6,final,14,0.0,0.0,0.035847075283527374,0.03176862373948097,0.02254372276365757,0.0,0.0,1.0,0.0,1.0,0.013303352519869804,0.004078451544046402
