id,model,seed,regime,condition,phase,checkpoint_kind,generated_length_chars,generated_empty,judge_input_at_limit,judge_generated,judge_chosen,judge_rejected,judge_chosen_input_at_limit,judge_rejected_input_at_limit,judge_reference_correct,judge_reference_tie,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen
test:2202,Qwen3-14B,43,benign,coordinate_mortality,6,final,5,0.0,0.0,0.018550893291831017,0.018550893291831017,0.023374482989311218,0.0,0.0,0.0,0.0,0.0,-0.004823589697480202,0.0
test:1068,Qwen3-14B,43,benign,coordinate_mortality,6,final,9,0.0,0.0,0.019254721701145172,0.04208176210522652,0.04248104989528656,0.0,0.0,0.0,0.0,0.0,-0.023226328194141388,-0.022827040404081345
test:913,Qwen3-14B,43,benign,coordinate_mortality,6,final,5,0.0,0.0,0.007490467745810747,0.016749488189816475,0.016704345121979713,0.0,0.0,1.0,0.0,0.0,-0.009213877376168966,-0.009259020444005728
test:1076,Qwen3-14B,43,benign,coordinate_mortality,6,final,1,0.0,0.0,0.011538517661392689,0.03724002093076706,0.025824004784226418,0.0,0.0,1.0,0.0,0.0,-0.014285487122833729,-0.02570150326937437
test:563,Qwen3-14B,43,benign,coordinate_mortality,6,final,5,0.0,0.0,0.017142150551080704,0.016066424548625946,0.02636353112757206,0.0,0.0,0.0,0.0,0.0,-0.009221380576491356,0.0010757260024547577
test:463,Qwen3-14B,43,benign,coordinate_mortality,6,final,9,0.0,0.0,0.018102513626217842,0.02182602882385254,0.01948607712984085,0.0,0.0,1.0,0.0,0.0,-0.0013835635036230087,-0.003723515197634697
test:1684,Qwen3-14B,43,benign,coordinate_mortality,6,final,10,0.0,0.0,0.03687220439314842,0.036126960068941116,0.03402604162693024,0.0,0.0,1.0,0.0,1.0,0.0028461627662181854,0.0007452443242073059
test:2243,Qwen3-14B,43,benign,coordinate_mortality,6,final,28,0.0,0.0,0.0220175813883543,0.04976780340075493,0.0423014871776104,0.0,0.0,1.0,0.0,0.0,-0.020283905789256096,-0.027750222012400627
test:1507,Qwen3-14B,43,benign,coordinate_mortality,6,final,23,0.0,0.0,0.04041225463151932,0.06190505251288414,0.046463336795568466,0.0,0.0,1.0,0.0,0.0,-0.0060510821640491486,-0.021492797881364822
test:797,Qwen3-14B,43,benign,coordinate_mortality,6,final,14,0.0,0.0,-0.0002773219021037221,0.029906777665019035,0.028807969763875008,0.0,0.0,1.0,0.0,0.0,-0.02908529166597873,-0.030184099567122757
test:991,Qwen3-14B,43,benign,coordinate_mortality,6,final,4,0.0,0.0,0.019544532522559166,0.030911728739738464,0.03192680701613426,0.0,0.0,0.0,0.0,0.0,-0.012382274493575096,-0.011367196217179298
test:109,Qwen3-14B,43,benign,coordinate_mortality,6,final,14,0.0,0.0,0.026875991374254227,0.029563112184405327,0.01732722669839859,0.0,0.0,1.0,0.0,1.0,0.009548764675855637,-0.0026871208101511
test:1456,Qwen3-14B,43,benign,coordinate_mortality,6,final,3,0.0,0.0,0.016392946243286133,0.0406775176525116,0.03568048030138016,0.0,0.0,1.0,0.0,0.0,-0.019287534058094025,-0.024284571409225464
test:1171,Qwen3-14B,43,benign,coordinate_mortality,6,final,5,0.0,0.0,0.009232209995388985,0.02699217014014721,0.032836396247148514,0.0,0.0,0.0,0.0,0.0,-0.02360418625175953,-0.017759960144758224
test:1045,Qwen3-14B,43,benign,coordinate_mortality,6,final,10,0.0,0.0,0.032980404794216156,0.04116295650601387,0.01616520620882511,0.0,0.0,1.0,0.0,1.0,0.016815198585391045,-0.008182551711797714
test:897,Qwen3-14B,43,benign,coordinate_mortality,6,final,1,0.0,0.0,0.007757965475320816,0.03125502169132233,0.03049316257238388,0.0,0.0,1.0,0.0,0.0,-0.022735197097063065,-0.02349705621600151
test:427,Qwen3-14B,43,benign,coordinate_mortality,6,final,3,0.0,0.0,0.02371112070977688,0.030951503664255142,0.03279354050755501,0.0,0.0,0.0,0.0,0.0,-0.00908241979777813,-0.007240382954478264
test:536,Qwen3-14B,43,benign,coordinate_mortality,6,final,9,0.0,0.0,0.03960302099585533,0.04030132666230202,0.024125711992383003,0.0,0.0,1.0,0.0,1.0,0.015477309003472328,-0.0006983056664466858
