id,model,seed,regime,condition,phase,checkpoint_kind,generated_length_chars,generated_empty,judge_input_at_limit,judge_generated,judge_chosen,judge_rejected,judge_chosen_input_at_limit,judge_rejected_input_at_limit,judge_reference_correct,judge_reference_tie,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen
test:2202,Qwen3-8B,44,conflict,coordinate_mortality,6,final,24,0.0,0.0,0.027851281687617302,0.018550893291831017,0.023374482989311218,0.0,0.0,0.0,0.0,1.0,0.004476798698306084,0.009300388395786285
test:1068,Qwen3-8B,44,conflict,coordinate_mortality,6,final,15,0.0,0.0,0.04208176210522652,0.04208176210522652,0.04248104989528656,0.0,0.0,0.0,0.0,0.0,-0.00039928779006004333,0.0
test:913,Qwen3-8B,44,conflict,coordinate_mortality,6,final,16,0.0,0.0,0.01634085550904274,0.016749488189816475,0.016704345121979713,0.0,0.0,1.0,0.0,0.0,-0.00036348961293697357,-0.00040863268077373505
test:1076,Qwen3-8B,44,conflict,coordinate_mortality,6,final,27,0.0,0.0,0.013810223899781704,0.03724002093076706,0.025824004784226418,0.0,0.0,1.0,0.0,0.0,-0.012013780884444714,-0.023429797030985355
test:563,Qwen3-8B,44,conflict,coordinate_mortality,6,final,10,0.0,0.0,0.02633610926568508,0.016066424548625946,0.02636353112757206,0.0,0.0,0.0,0.0,0.0,-2.742186188697815e-05,0.010269684717059135
test:463,Qwen3-8B,44,conflict,coordinate_mortality,6,final,29,0.0,0.0,0.01966606080532074,0.02182602882385254,0.01948607712984085,0.0,0.0,1.0,0.0,1.0,0.00017998367547988892,-0.0021599680185317993
test:1684,Qwen3-8B,44,conflict,coordinate_mortality,6,final,22,0.0,0.0,0.03108176961541176,0.036126960068941116,0.03402604162693024,0.0,0.0,1.0,0.0,0.0,-0.0029442720115184784,-0.005045190453529358
test:2243,Qwen3-8B,44,conflict,coordinate_mortality,6,final,23,0.0,0.0,0.056323498487472534,0.04976780340075493,0.0423014871776104,0.0,0.0,1.0,0.0,1.0,0.014022011309862137,0.006555695086717606
test:1507,Qwen3-8B,44,conflict,coordinate_mortality,6,final,31,0.0,0.0,0.03141668066382408,0.06190505251288414,0.046463336795568466,0.0,0.0,1.0,0.0,0.0,-0.015046656131744385,-0.03048837184906006
test:797,Qwen3-8B,44,conflict,coordinate_mortality,6,final,27,0.0,0.0,0.02675284445285797,0.029906777665019035,0.028807969763875008,0.0,0.0,1.0,0.0,0.0,-0.0020551253110170364,-0.003153933212161064
test:991,Qwen3-8B,44,conflict,coordinate_mortality,6,final,33,0.0,0.0,0.034502867609262466,0.030911728739738464,0.03192680701613426,0.0,0.0,0.0,0.0,1.0,0.0025760605931282043,0.003591138869524002
test:109,Qwen3-8B,44,conflict,coordinate_mortality,6,final,21,0.0,0.0,0.029544156044721603,0.029563112184405327,0.01732722669839859,0.0,0.0,1.0,0.0,1.0,0.012216929346323013,-1.895613968372345e-05
test:1456,Qwen3-8B,44,conflict,coordinate_mortality,6,final,37,0.0,0.0,0.017288457602262497,0.0406775176525116,0.03568048030138016,0.0,0.0,1.0,0.0,0.0,-0.01839202269911766,-0.0233890600502491
test:1171,Qwen3-8B,44,conflict,coordinate_mortality,6,final,36,0.0,0.0,0.013726072385907173,0.02699217014014721,0.032836396247148514,0.0,0.0,0.0,0.0,0.0,-0.01911032386124134,-0.013266097754240036
test:1045,Qwen3-8B,44,conflict,coordinate_mortality,6,final,26,0.0,0.0,0.034119244664907455,0.04116295650601387,0.01616520620882511,0.0,0.0,1.0,0.0,1.0,0.017954038456082344,-0.007043711841106415
