id,model,seed,regime,condition,phase,checkpoint_kind,generated_length_chars,generated_empty,judge_input_at_limit,judge_generated,judge_chosen,judge_rejected,judge_chosen_input_at_limit,judge_rejected_input_at_limit,judge_reference_correct,judge_reference_tie,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen
test:2202,Qwen3-14B,43,conflict,global_projection,6,final,5,0.0,0.0,0.018550893291831017,0.018550893291831017,0.023374482989311218,0.0,0.0,0.0,0.0,0.0,-0.004823589697480202,0.0
test:1068,Qwen3-14B,43,conflict,global_projection,6,final,15,0.0,0.0,0.04208176210522652,0.04208176210522652,0.04248104989528656,0.0,0.0,0.0,0.0,0.0,-0.00039928779006004333,0.0
test:913,Qwen3-14B,43,conflict,global_projection,6,final,21,0.0,0.0,0.007094720844179392,0.016749488189816475,0.016704345121979713,0.0,0.0,1.0,0.0,0.0,-0.009609624277800322,-0.009654767345637083
test:1076,Qwen3-14B,43,conflict,global_projection,6,final,15,0.0,0.0,0.022931165993213654,0.03724002093076706,0.025824004784226418,0.0,0.0,1.0,0.0,0.0,-0.002892838791012764,-0.014308854937553406
test:563,Qwen3-14B,43,conflict,global_projection,6,final,24,0.0,0.0,0.00773241464048624,0.016066424548625946,0.02636353112757206,0.0,0.0,0.0,0.0,0.0,-0.01863111648708582,-0.008334009908139706
test:463,Qwen3-14B,43,conflict,global_projection,6,final,27,0.0,0.0,0.02278357930481434,0.02182602882385254,0.01948607712984085,0.0,0.0,1.0,0.0,1.0,0.003297502174973488,0.0009575504809617996
test:1684,Qwen3-14B,43,conflict,global_projection,6,final,31,0.0,0.0,0.028167402371764183,0.036126960068941116,0.03402604162693024,0.0,0.0,1.0,0.0,0.0,-0.005858639255166054,-0.007959557697176933
test:2243,Qwen3-14B,43,conflict,global_projection,6,final,34,0.0,0.0,0.04728390648961067,0.04976780340075493,0.0423014871776104,0.0,0.0,1.0,0.0,1.0,0.004982419312000275,-0.0024838969111442566
test:1507,Qwen3-14B,43,conflict,global_projection,6,final,21,0.0,0.0,0.03362568840384483,0.06190505251288414,0.046463336795568466,0.0,0.0,1.0,0.0,0.0,-0.012837648391723633,-0.028279364109039307
test:797,Qwen3-14B,43,conflict,global_projection,6,final,23,0.0,0.0,0.02166253887116909,0.029906777665019035,0.028807969763875008,0.0,0.0,1.0,0.0,0.0,-0.007145430892705917,-0.008244238793849945
test:991,Qwen3-14B,43,conflict,global_projection,6,final,21,0.0,0.0,0.03097650781273842,0.030911728739738464,0.03192680701613426,0.0,0.0,0.0,0.0,0.0,-0.0009502992033958435,6.477907299995422e-05
test:109,Qwen3-14B,43,conflict,global_projection,6,final,30,0.0,0.0,0.02675304189324379,0.029563112184405327,0.01732722669839859,0.0,0.0,1.0,0.0,1.0,0.0094258151948452,-0.002810070291161537
test:1456,Qwen3-14B,43,conflict,global_projection,6,final,15,0.0,0.0,0.0406775176525116,0.0406775176525116,0.03568048030138016,0.0,0.0,1.0,0.0,1.0,0.004997037351131439,0.0
test:1171,Qwen3-14B,43,conflict,global_projection,6,final,31,0.0,0.0,0.03568098694086075,0.02699217014014721,0.032836396247148514,0.0,0.0,0.0,0.0,1.0,0.0028445906937122345,0.008688816800713539
