id,model,seed,regime,condition,phase,checkpoint_kind,generated_length_chars,generated_empty,judge_input_at_limit,judge_generated,judge_chosen,judge_rejected,judge_chosen_input_at_limit,judge_rejected_input_at_limit,judge_reference_correct,judge_reference_tie,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen
test:2202,Qwen3-14B,-1,none,base,-1,base,24,0.0,0.0,0.01864500530064106,0.018550893291831017,0.023374482989311218,0.0,0.0,0.0,0.0,0.0,-0.004729477688670158,9.411200881004333e-05
test:1068,Qwen3-14B,-1,none,base,-1,base,22,0.0,0.0,0.017409976571798325,0.04208176210522652,0.04248104989528656,0.0,0.0,0.0,0.0,0.0,-0.025071073323488235,-0.024671785533428192
test:913,Qwen3-14B,-1,none,base,-1,base,25,0.0,0.0,0.007320436183363199,0.016749488189816475,0.016704345121979713,0.0,0.0,1.0,0.0,0.0,-0.009383908938616514,-0.009429052006453276
test:1076,Qwen3-14B,-1,none,base,-1,base,21,0.0,0.0,0.02286936342716217,0.03724002093076706,0.025824004784226418,0.0,0.0,1.0,0.0,0.0,-0.002954641357064247,-0.014370657503604889
test:563,Qwen3-14B,-1,none,base,-1,base,23,0.0,0.0,0.021505706012248993,0.016066424548625946,0.02636353112757206,0.0,0.0,0.0,0.0,0.0,-0.004857825115323067,0.005439281463623047
test:463,Qwen3-14B,-1,none,base,-1,base,49,0.0,0.0,0.018211277201771736,0.02182602882385254,0.01948607712984085,0.0,0.0,1.0,0.0,0.0,-0.0012747999280691147,-0.003614751622080803
test:1684,Qwen3-14B,-1,none,base,-1,base,32,0.0,0.0,0.012372600845992565,0.036126960068941116,0.03402604162693024,0.0,0.0,1.0,0.0,0.0,-0.02165344078093767,-0.02375435922294855
test:2243,Qwen3-14B,-1,none,base,-1,base,41,0.0,0.0,0.05211944878101349,0.04976780340075493,0.0423014871776104,0.0,0.0,1.0,0.0,1.0,0.009817961603403091,0.00235164538025856
test:1507,Qwen3-14B,-1,none,base,-1,base,28,0.0,0.0,0.04305025190114975,0.06190505251288414,0.046463336795568466,0.0,0.0,1.0,0.0,0.0,-0.0034130848944187164,-0.01885480061173439
test:797,Qwen3-14B,-1,none,base,-1,base,24,0.0,0.0,0.03446497023105621,0.029906777665019035,0.028807969763875008,0.0,0.0,1.0,0.0,1.0,0.005657000467181206,0.004558192566037178
test:991,Qwen3-14B,-1,none,base,-1,base,48,0.0,0.0,0.024948934093117714,0.030911728739738464,0.03192680701613426,0.0,0.0,0.0,0.0,0.0,-0.006977872923016548,-0.00596279464662075
test:109,Qwen3-14B,-1,none,base,-1,base,37,0.0,0.0,0.006416654214262962,0.029563112184405327,0.01732722669839859,0.0,0.0,1.0,0.0,0.0,-0.010910572484135628,-0.023146457970142365
test:1456,Qwen3-14B,-1,none,base,-1,base,27,0.0,0.0,0.030229393392801285,0.0406775176525116,0.03568048030138016,0.0,0.0,1.0,0.0,0.0,-0.005451086908578873,-0.010448124259710312
test:1171,Qwen3-14B,-1,none,base,-1,base,37,0.0,0.0,0.03388117998838425,0.02699217014014721,0.032836396247148514,0.0,0.0,0.0,0.0,1.0,0.001044783741235733,0.006889009848237038
test:1045,Qwen3-14B,-1,none,base,-1,base,30,0.0,0.0,0.034531306475400925,0.04116295650601387,0.01616520620882511,0.0,0.0,1.0,0.0,1.0,0.018366100266575813,-0.0066316500306129456
test:897,Qwen3-14B,-1,none,base,-1,base,44,0.0,0.0,0.01903543248772621,0.03125502169132233,0.03049316257238388,0.0,0.0,1.0,0.0,0.0,-0.011457730084657669,-0.012219589203596115
test:427,Qwen3-14B,-1,none,base,-1,base,59,0.0,0.0,0.02804018370807171,0.030951503664255142,0.03279354050755501,0.0,0.0,0.0,0.0,0.0,-0.004753356799483299,-0.0029113199561834335
test:536,Qwen3-14B,-1,none,base,-1,base,45,0.0,0.0,0.027649329975247383,0.04030132666230202,0.024125711992383003,0.0,0.0,1.0,0.0,1.0,0.00352361798286438,-0.012651996687054634
test:1556,Qwen3-14B,-1,none,base,-1,base,57,0.0,0.0,0.029199011623859406,0.021890928968787193,0.031628306955099106,0.0,0.0,0.0,0.0,0.0,-0.0024292953312397003,0.007308082655072212
test:1638,Qwen3-14B,-1,none,base,-1,base,37,0.0,0.0,0.020984649658203125,0.028568774461746216,0.025720244273543358,0.0,0.0,1.0,0.0,0.0,-0.004735594615340233,-0.007584124803543091
test:481,Qwen3-14B,-1,none,base,-1,base,47,0.0,0.0,0.009578021243214607,0.030039548873901367,0.036054398864507675,0.0,0.0,0.0,0.0,0.0,-0.026476377621293068,-0.02046152763068676
test:640,Qwen3-14B,-1,none,base,-1,base,45,0.0,0.0,0.01234505046159029,0.03218264877796173,0.02387271448969841,0.0,0.0,1.0,0.0,0.0,-0.01152766402810812,-0.01983759831637144
test:903,Qwen3-14B,-1,none,base,-1,base,49,0.0,0.0,0.04271566867828369,0.026822740212082863,0.03154570981860161,0.0,0.0,0.0,0.0,1.0,0.011169958859682083,0.01589292846620083
test:466,Qwen3-14B,-1,none,base,-1,base,34,0.0,0.0,0.03580496832728386,0.03662761300802231,0.03060600347816944,0.0,0.0,1.0,0.0,1.0,0.005198964849114418,-0.0008226446807384491
test:787,Qwen3-14B,-1,none,base,-1,base,42,0.0,0.0,0.039265718311071396,0.03477362170815468,0.022873124107718468,0.0,0.0,1.0,0.0,1.0,0.016392594203352928,0.0044920966029167175
test:63,Qwen3-14B,-1,none,base,-1,base,59,0.0,0.0,0.037609972059726715,0.047407366335392,0.02268475852906704,0.0,0.0,1.0,0.0,1.0,0.014925213530659676,-0.009797394275665283
test:1639,Qwen3-14B,-1,none,base,-1,base,51,0.0,0.0,0.009064274840056896,0.012345847673714161,0.01274794526398182,0.0,0.0,0.0,0.0,0.0,-0.003683670423924923,-0.0032815728336572647
test:2265,Qwen3-14B,-1,none,base,-1,base,38,0.0,0.0,0.040748775005340576,0.018142802640795708,0.02050267904996872,0.0,0.0,0.0,0.0,1.0,0.020246095955371857,0.02260597236454487
test:1745,Qwen3-14B,-1,none,base,-1,base,47,0.0,0.0,0.02951437048614025,0.036397114396095276,0.036690980195999146,0.0,0.0,0.0,0.0,0.0,-0.007176609709858894,-0.006882743909955025
test:9,Qwen3-14B,-1,none,base,-1,base,60,0.0,0.0,0.07469137012958527,0.08137275278568268,0.06592001020908356,0.0,0.0,1.0,0.0,1.0,0.008771359920501709,-0.006681382656097412
test:1279,Qwen3-14B,-1,none,base,-1,base,64,0.0,0.0,0.020376108586788177,0.03613991662859917,0.03790043666958809,0.0,0.0,0.0,0.0,0.0,-0.01752432808279991,-0.01576380804181099
test:576,Qwen3-14B,-1,none,base,-1,base,46,0.0,0.0,0.05118254944682121,0.057423077523708344,0.04822539538145065,0.0,0.0,1.0,0.0,1.0,0.0029571540653705597,-0.006240528076887131
test:2207,Qwen3-14B,-1,none,base,-1,base,50,0.0,0.0,0.029566556215286255,0.04054011404514313,0.038929570466279984,0.0,0.0,1.0,0.0,0.0,-0.009363014250993729,-0.010973557829856873
test:2168,Qwen3-14B,-1,none,base,-1,base,47,0.0,0.0,0.03579222410917282,0.049067962914705276,0.02239176258444786,0.0,0.0,1.0,0.0,1.0,0.01340046152472496,-0.013275738805532455
test:805,Qwen3-14B,-1,none,base,-1,base,68,0.0,0.0,0.05816434323787689,0.07015776634216309,0.03743727505207062,0.0,0.0,1.0,0.0,1.0,0.020727068185806274,-0.011993423104286194
test:1197,Qwen3-14B,-1,none,base,-1,base,65,0.0,0.0,0.03381513059139252,0.023731593042612076,0.021593812853097916,0.0,0.0,1.0,0.0,1.0,0.012221317738294601,0.010083537548780441
test:364,Qwen3-14B,-1,none,base,-1,base,48,0.0,0.0,0.022912878543138504,0.031096089631319046,0.04715454950928688,0.0,0.0,0.0,0.0,0.0,-0.024241670966148376,-0.008183211088180542
test:1644,Qwen3-14B,-1,none,base,-1,base,54,0.0,0.0,0.037482619285583496,0.03148322552442551,0.03970971331000328,0.0,0.0,0.0,0.0,0.0,-0.0022270940244197845,0.0059993937611579895
test:91,Qwen3-14B,-1,none,base,-1,base,71,0.0,0.0,0.04506945610046387,0.04608168452978134,0.061679743230342865,0.0,0.0,0.0,0.0,0.0,-0.016610287129878998,-0.0010122284293174744
test:328,Qwen3-14B,-1,none,base,-1,base,69,0.0,0.0,0.034960370510816574,0.03176862373948097,0.02254372276365757,0.0,0.0,1.0,0.0,1.0,0.012416647747159004,0.003191746771335602
test:205,Qwen3-14B,-1,none,base,-1,base,48,0.0,0.0,0.02801595628261566,0.045384448021650314,0.03670845180749893,0.0,0.0,1.0,0.0,0.0,-0.00869249552488327,-0.017368491739034653
test:1797,Qwen3-14B,-1,none,base,-1,base,80,0.0,0.0,0.024617118760943413,0.026317769661545753,0.02208745665848255,0.0,0.0,1.0,0.0,1.0,0.002529662102460861,-0.0017006509006023407
test:1072,Qwen3-14B,-1,none,base,-1,base,88,0.0,0.0,0.04195250943303108,0.041201069951057434,0.01803530752658844,0.0,0.0,1.0,0.0,1.0,0.023917201906442642,0.0007514394819736481
test:1445,Qwen3-14B,-1,none,base,-1,base,68,0.0,0.0,0.05889808386564255,0.07220671325922012,0.06581086665391922,0.0,0.0,1.0,0.0,0.0,-0.006912782788276672,-0.013308629393577576
test:630,Qwen3-14B,-1,none,base,-1,base,91,0.0,0.0,0.06258603185415268,0.04052482172846794,0.03396992012858391,0.0,0.0,1.0,0.0,1.0,0.02861611172556877,0.022061210125684738
test:1252,Qwen3-14B,-1,none,base,-1,base,47,0.0,0.0,0.03555309772491455,0.024492505937814713,0.039362430572509766,0.0,0.0,0.0,0.0,0.0,-0.003809332847595215,0.011060591787099838
test:1721,Qwen3-14B,-1,none,base,-1,base,59,0.0,0.0,0.01885209232568741,0.02210959792137146,0.020747873932123184,0.0,0.0,1.0,0.0,0.0,-0.0018957816064357758,-0.0032575055956840515
test:236,Qwen3-14B,-1,none,base,-1,base,57,0.0,0.0,0.04935801029205322,0.05651416257023811,0.05529411882162094,0.0,0.0,1.0,0.0,0.0,-0.0059361085295677185,-0.007156152278184891
test:612,Qwen3-14B,-1,none,base,-1,base,74,0.0,0.0,0.0180160254240036,0.023135440424084663,0.025180598720908165,0.0,0.0,0.0,0.0,0.0,-0.007164573296904564,-0.005119415000081062
test:354,Qwen3-14B,-1,none,base,-1,base,62,0.0,0.0,0.048620712012052536,0.05962434783577919,0.04777444154024124,0.0,0.0,1.0,0.0,1.0,0.0008462704718112946,-0.011003635823726654
