id,model,seed,regime,condition,phase,checkpoint_kind,generated_length_chars,generated_empty,judge_input_at_limit,judge_generated,judge_chosen,judge_rejected,judge_chosen_input_at_limit,judge_rejected_input_at_limit,judge_reference_correct,judge_reference_tie,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen
test:2202,Qwen3-14B,42,conflict,coordinate_mortality,6,final,16,0.0,0.0,0.009641612879931927,0.018550893291831017,0.023374482989311218,0.0,0.0,0.0,0.0,0.0,-0.013732870109379292,-0.00890928041189909
test:1068,Qwen3-14B,42,conflict,coordinate_mortality,6,final,21,0.0,0.0,0.03772399201989174,0.04208176210522652,0.04248104989528656,0.0,0.0,0.0,0.0,0.0,-0.004757057875394821,-0.004357770085334778
test:913,Qwen3-14B,42,conflict,coordinate_mortality,6,final,16,0.0,0.0,0.009094658307731152,0.016749488189816475,0.016704345121979713,0.0,0.0,1.0,0.0,0.0,-0.007609686814248562,-0.007654829882085323
test:1076,Qwen3-14B,42,conflict,coordinate_mortality,6,final,16,0.0,0.0,0.011193525046110153,0.03724002093076706,0.025824004784226418,0.0,0.0,1.0,0.0,0.0,-0.014630479738116264,-0.026046495884656906
test:563,Qwen3-14B,42,conflict,coordinate_mortality,6,final,36,0.0,0.0,0.007998660206794739,0.016066424548625946,0.02636353112757206,0.0,0.0,0.0,0.0,0.0,-0.01836487092077732,-0.008067764341831207
test:463,Qwen3-14B,42,conflict,coordinate_mortality,6,final,23,0.0,0.0,0.01963314600288868,0.02182602882385254,0.01948607712984085,0.0,0.0,1.0,0.0,1.0,0.00014706887304782867,-0.0021928828209638596
test:1684,Qwen3-14B,42,conflict,coordinate_mortality,6,final,21,0.0,0.0,0.03463142737746239,0.036126960068941116,0.03402604162693024,0.0,0.0,1.0,0.0,1.0,0.0006053857505321503,-0.0014955326914787292
test:2243,Qwen3-14B,42,conflict,coordinate_mortality,6,final,24,0.0,0.0,0.04251845180988312,0.04976780340075493,0.0423014871776104,0.0,0.0,1.0,0.0,1.0,0.00021696463227272034,-0.007249351590871811
test:1507,Qwen3-14B,42,conflict,coordinate_mortality,6,final,29,0.0,0.0,0.036190859973430634,0.06190505251288414,0.046463336795568466,0.0,0.0,1.0,0.0,0.0,-0.010272476822137833,-0.025714192539453506
test:797,Qwen3-14B,42,conflict,coordinate_mortality,6,final,13,0.0,0.0,0.04081353172659874,0.029906777665019035,0.028807969763875008,0.0,0.0,1.0,0.0,1.0,0.012005561962723732,0.010906754061579704
test:991,Qwen3-14B,42,conflict,coordinate_mortality,6,final,23,0.0,0.0,0.028937354683876038,0.030911728739738464,0.03192680701613426,0.0,0.0,0.0,0.0,0.0,-0.0029894523322582245,-0.0019743740558624268
test:109,Qwen3-14B,42,conflict,coordinate_mortality,6,final,38,0.0,0.0,0.004227921366691589,0.029563112184405327,0.01732722669839859,0.0,0.0,1.0,0.0,0.0,-0.013099305331707,-0.025335190817713737
test:1456,Qwen3-14B,42,conflict,coordinate_mortality,6,final,37,0.0,0.0,0.037120554596185684,0.0406775176525116,0.03568048030138016,0.0,0.0,1.0,0.0,1.0,0.0014400742948055267,-0.0035569630563259125
test:1171,Qwen3-14B,42,conflict,coordinate_mortality,6,final,27,0.0,0.0,0.026807991787791252,0.02699217014014721,0.032836396247148514,0.0,0.0,0.0,0.0,0.0,-0.006028404459357262,-0.00018417835235595703
test:1045,Qwen3-14B,42,conflict,coordinate_mortality,6,final,27,0.0,0.0,0.02856324054300785,0.04116295650601387,0.01616520620882511,0.0,0.0,1.0,0.0,1.0,0.01239803433418274,-0.01259971596300602
test:897,Qwen3-14B,42,conflict,coordinate_mortality,6,final,30,0.0,0.0,0.02626827545464039,0.03125502169132233,0.03049316257238388,0.0,0.0,1.0,0.0,0.0,-0.004224887117743492,-0.004986746236681938
test:427,Qwen3-14B,42,conflict,coordinate_mortality,6,final,32,0.0,0.0,0.035502612590789795,0.030951503664255142,0.03279354050755501,0.0,0.0,0.0,0.0,1.0,0.002709072083234787,0.004551108926534653
test:536,Qwen3-14B,42,conflict,coordinate_mortality,6,final,35,0.0,0.0,0.026798060163855553,0.04030132666230202,0.024125711992383003,0.0,0.0,1.0,0.0,1.0,0.0026723481714725494,-0.013503266498446465
test:1556,Qwen3-14B,42,conflict,coordinate_mortality,6,final,23,0.0,0.0,0.01561808492988348,0.021890928968787193,0.031628306955099106,0.0,0.0,0.0,0.0,0.0,-0.016010222025215626,-0.006272844038903713
test:1638,Qwen3-14B,42,conflict,coordinate_mortality,6,final,36,0.0,0.0,0.04242010787129402,0.028568774461746216,0.025720244273543358,0.0,0.0,1.0,0.0,1.0,0.016699863597750664,0.013851333409547806
test:481,Qwen3-14B,42,conflict,coordinate_mortality,6,final,43,0.0,0.0,0.02114635892212391,0.030039548873901367,0.036054398864507675,0.0,0.0,0.0,0.0,0.0,-0.014908039942383766,-0.008893189951777458
test:640,Qwen3-14B,42,conflict,coordinate_mortality,6,final,41,0.0,0.0,0.029417594894766808,0.03218264877796173,0.02387271448969841,0.0,0.0,1.0,0.0,1.0,0.0055448804050683975,-0.0027650538831949234
test:903,Qwen3-14B,42,conflict,coordinate_mortality,6,final,40,0.0,0.0,0.039002012461423874,0.026822740212082863,0.03154570981860161,0.0,0.0,0.0,0.0,1.0,0.007456302642822266,0.012179272249341011
test:466,Qwen3-14B,42,conflict,coordinate_mortality,6,final,33,0.0,0.0,0.04134702682495117,0.03662761300802231,0.03060600347816944,0.0,0.0,1.0,0.0,1.0,0.01074102334678173,0.0047194138169288635
test:787,Qwen3-14B,42,conflict,coordinate_mortality,6,final,30,0.0,0.0,0.04041331633925438,0.03477362170815468,0.022873124107718468,0.0,0.0,1.0,0.0,1.0,0.01754019223153591,0.005639694631099701
test:63,Qwen3-14B,42,conflict,coordinate_mortality,6,final,17,0.0,0.0,0.0387851782143116,0.047407366335392,0.02268475852906704,0.0,0.0,1.0,0.0,1.0,0.01610041968524456,-0.008622188121080399
test:1639,Qwen3-14B,42,conflict,coordinate_mortality,6,final,42,0.0,0.0,0.001580467913299799,0.012345847673714161,0.01274794526398182,0.0,0.0,0.0,0.0,0.0,-0.01116747735068202,-0.010765379760414362
test:2265,Qwen3-14B,42,conflict,coordinate_mortality,6,final,52,0.0,0.0,0.005423262249678373,0.018142802640795708,0.02050267904996872,0.0,0.0,0.0,0.0,0.0,-0.015079416800290346,-0.012719540391117334
test:1745,Qwen3-14B,42,conflict,coordinate_mortality,6,final,46,0.0,0.0,0.03388037905097008,0.036397114396095276,0.036690980195999146,0.0,0.0,0.0,0.0,0.0,-0.002810601145029068,-0.0025167353451251984
test:9,Qwen3-14B,42,conflict,coordinate_mortality,6,final,41,0.0,0.0,0.03475159779191017,0.08137275278568268,0.06592001020908356,0.0,0.0,1.0,0.0,0.0,-0.031168412417173386,-0.04662115499377251
test:1279,Qwen3-14B,42,conflict,coordinate_mortality,6,final,41,0.0,0.0,0.04008183255791664,0.03613991662859917,0.03790043666958809,0.0,0.0,0.0,0.0,1.0,0.0021813958883285522,0.003941915929317474
test:576,Qwen3-14B,42,conflict,coordinate_mortality,6,final,31,0.0,0.0,0.05749380216002464,0.057423077523708344,0.04822539538145065,0.0,0.0,1.0,0.0,1.0,0.00926840677857399,7.072463631629944e-05
test:2207,Qwen3-14B,42,conflict,coordinate_mortality,6,final,53,0.0,0.0,0.024891579523682594,0.04054011404514313,0.038929570466279984,0.0,0.0,1.0,0.0,0.0,-0.01403799094259739,-0.015648534521460533
test:2168,Qwen3-14B,42,conflict,coordinate_mortality,6,final,11,0.0,0.0,0.0495983250439167,0.049067962914705276,0.02239176258444786,0.0,0.0,1.0,0.0,1.0,0.02720656245946884,0.0005303621292114258
test:805,Qwen3-14B,42,conflict,coordinate_mortality,6,final,51,0.0,0.0,0.03881528973579407,0.07015776634216309,0.03743727505207062,0.0,0.0,1.0,0.0,1.0,0.0013780146837234497,-0.03134247660636902
test:1197,Qwen3-14B,42,conflict,coordinate_mortality,6,final,57,0.0,0.0,0.011057063937187195,0.023731593042612076,0.021593812853097916,0.0,0.0,1.0,0.0,0.0,-0.01053674891591072,-0.012674529105424881
test:364,Qwen3-14B,42,conflict,coordinate_mortality,6,final,17,0.0,0.0,0.044164594262838364,0.031096089631319046,0.04715454950928688,0.0,0.0,0.0,0.0,0.0,-0.002989955246448517,0.013068504631519318
test:1644,Qwen3-14B,42,conflict,coordinate_mortality,6,final,48,0.0,0.0,0.0308564193546772,0.03148322552442551,0.03970971331000328,0.0,0.0,0.0,0.0,0.0,-0.00885329395532608,-0.0006268061697483063
test:91,Qwen3-14B,42,conflict,coordinate_mortality,6,final,58,0.0,0.0,0.029558870941400528,0.04608168452978134,0.061679743230342865,0.0,0.0,0.0,0.0,0.0,-0.03212087228894234,-0.016522813588380814
test:328,Qwen3-14B,42,conflict,coordinate_mortality,6,final,15,0.0,0.0,0.03489863872528076,0.03176862373948097,0.02254372276365757,0.0,0.0,1.0,0.0,1.0,0.012354915961623192,0.0031300149857997894
test:205,Qwen3-14B,42,conflict,coordinate_mortality,6,final,46,0.0,0.0,0.045384448021650314,0.045384448021650314,0.03670845180749893,0.0,0.0,1.0,0.0,1.0,0.008675996214151382,0.0
test:1797,Qwen3-14B,42,conflict,coordinate_mortality,6,final,51,0.0,0.0,0.015995241701602936,0.026317769661545753,0.02208745665848255,0.0,0.0,1.0,0.0,0.0,-0.006092214956879616,-0.010322527959942818
test:1072,Qwen3-14B,42,conflict,coordinate_mortality,6,final,58,0.0,0.0,0.04139341786503792,0.041201069951057434,0.01803530752658844,0.0,0.0,1.0,0.0,1.0,0.023358110338449478,0.000192347913980484
test:1445,Qwen3-14B,42,conflict,coordinate_mortality,6,final,46,0.0,0.0,0.05058794468641281,0.07220671325922012,0.06581086665391922,0.0,0.0,1.0,0.0,0.0,-0.015222921967506409,-0.021618768572807312
test:630,Qwen3-14B,42,conflict,coordinate_mortality,6,final,11,0.0,0.0,0.05956967920064926,0.04052482172846794,0.03396992012858391,0.0,0.0,1.0,0.0,1.0,0.025599759072065353,0.01904485747218132
test:1252,Qwen3-14B,42,conflict,coordinate_mortality,6,final,55,0.0,0.0,0.02935495227575302,0.024492505937814713,0.039362430572509766,0.0,0.0,0.0,0.0,0.0,-0.010007478296756744,0.004862446337938309
test:1721,Qwen3-14B,42,conflict,coordinate_mortality,6,final,53,0.0,0.0,0.024126438423991203,0.02210959792137146,0.020747873932123184,0.0,0.0,1.0,0.0,1.0,0.003378564491868019,0.0020168405026197433
test:236,Qwen3-14B,42,conflict,coordinate_mortality,6,final,53,0.0,0.0,0.055877070873975754,0.05651416257023811,0.05529411882162094,0.0,0.0,1.0,0.0,1.0,0.0005829520523548126,-0.0006370916962623596
test:612,Qwen3-14B,42,conflict,coordinate_mortality,6,final,62,0.0,0.0,0.026245737448334694,0.023135440424084663,0.025180598720908165,0.0,0.0,0.0,0.0,1.0,0.001065138727426529,0.0031102970242500305
test:354,Qwen3-14B,42,conflict,coordinate_mortality,6,final,41,0.0,0.0,0.06280213594436646,0.05962434783577919,0.04777444154024124,0.0,0.0,1.0,0.0,1.0,0.015027694404125214,0.003177788108587265
test:2047,Qwen3-14B,42,conflict,coordinate_mortality,6,final,49,0.0,0.0,0.02951112948358059,0.03559940308332443,0.029182162135839462,0.0,0.0,1.0,0.0,1.0,0.000328967347741127,-0.006088273599743843
test:1687,Qwen3-14B,42,conflict,coordinate_mortality,6,final,16,0.0,0.0,0.01702876016497612,0.02209591306746006,0.023016884922981262,0.0,0.0,0.0,0.0,0.0,-0.005988124758005142,-0.00506715290248394
test:1787,Qwen3-14B,42,conflict,coordinate_mortality,6,final,54,0.0,0.0,0.021822210401296616,0.03150687366724014,0.040028899908065796,0.0,0.0,0.0,0.0,0.0,-0.01820668950676918,-0.009684663265943527
test:896,Qwen3-14B,42,conflict,coordinate_mortality,6,final,65,0.0,0.0,0.04307490214705467,0.04505109041929245,0.07029420137405396,0.0,0.0,0.0,0.0,0.0,-0.027219299226999283,-0.0019761882722377777
test:1282,Qwen3-14B,42,conflict,coordinate_mortality,6,final,57,0.0,0.0,0.016555026173591614,0.032222773879766464,0.027866756543517113,0.0,0.0,1.0,0.0,0.0,-0.011311730369925499,-0.01566774770617485
test:1036,Qwen3-14B,42,conflict,coordinate_mortality,6,final,61,0.0,0.0,0.01391455065459013,0.017479710280895233,0.015866074711084366,0.0,0.0,1.0,0.0,0.0,-0.001951524056494236,-0.0035651596263051033
