id,model,seed,regime,condition,phase,checkpoint_kind,generated_length_chars,generated_empty,judge_input_at_limit,judge_generated,judge_chosen,judge_rejected,judge_chosen_input_at_limit,judge_rejected_input_at_limit,judge_reference_correct,judge_reference_tie,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen
test:2202,Qwen3-8B,42,conflict,coordinate_mortality,6,final,26,0.0,0.0,0.020923972129821777,0.018550893291831017,0.023374482989311218,0.0,0.0,0.0,0.0,0.0,-0.002450510859489441,0.002373078837990761
test:1068,Qwen3-8B,42,conflict,coordinate_mortality,6,final,15,0.0,0.0,0.04248104989528656,0.04208176210522652,0.04248104989528656,0.0,0.0,0.0,0.0,0.0,0.0,0.00039928779006004333
test:913,Qwen3-8B,42,conflict,coordinate_mortality,6,final,10,0.0,0.0,0.015379386954009533,0.016749488189816475,0.016704345121979713,0.0,0.0,1.0,0.0,0.0,-0.0013249581679701805,-0.001370101235806942
test:1076,Qwen3-8B,42,conflict,coordinate_mortality,6,final,9,0.0,0.0,0.03006863407790661,0.03724002093076706,0.025824004784226418,0.0,0.0,1.0,0.0,1.0,0.004244629293680191,-0.007171386852860451
test:563,Qwen3-8B,42,conflict,coordinate_mortality,6,final,8,0.0,0.0,0.025139126926660538,0.016066424548625946,0.02636353112757206,0.0,0.0,0.0,0.0,0.0,-0.001224404200911522,0.009072702378034592
test:463,Qwen3-8B,42,conflict,coordinate_mortality,6,final,25,0.0,0.0,0.020086731761693954,0.02182602882385254,0.01948607712984085,0.0,0.0,1.0,0.0,1.0,0.0006006546318531036,-0.0017392970621585846
test:1684,Qwen3-8B,42,conflict,coordinate_mortality,6,final,26,0.0,0.0,0.029370952397584915,0.036126960068941116,0.03402604162693024,0.0,0.0,1.0,0.0,0.0,-0.004655089229345322,-0.006756007671356201
test:2243,Qwen3-8B,42,conflict,coordinate_mortality,6,final,5,0.0,0.0,0.05314820632338524,0.04976780340075493,0.0423014871776104,0.0,0.0,1.0,0.0,1.0,0.010846719145774841,0.00338040292263031
test:1507,Qwen3-8B,42,conflict,coordinate_mortality,6,final,9,0.0,0.0,0.03408320993185043,0.06190505251288414,0.046463336795568466,0.0,0.0,1.0,0.0,0.0,-0.012380126863718033,-0.027821842581033707
test:797,Qwen3-8B,42,conflict,coordinate_mortality,6,final,4,0.0,0.0,0.02678239718079567,0.029906777665019035,0.028807969763875008,0.0,0.0,1.0,0.0,0.0,-0.002025572583079338,-0.003124380484223366
test:991,Qwen3-8B,42,conflict,coordinate_mortality,6,final,13,0.0,0.0,0.03438090905547142,0.030911728739738464,0.03192680701613426,0.0,0.0,0.0,0.0,1.0,0.002454102039337158,0.003469180315732956
test:109,Qwen3-8B,42,conflict,coordinate_mortality,6,final,10,0.0,0.0,0.022436510771512985,0.029563112184405327,0.01732722669839859,0.0,0.0,1.0,0.0,1.0,0.005109284073114395,-0.007126601412892342
test:1456,Qwen3-8B,42,conflict,coordinate_mortality,6,final,10,0.0,0.0,0.03820528835058212,0.0406775176525116,0.03568048030138016,0.0,0.0,1.0,0.0,1.0,0.0025248080492019653,-0.002472229301929474
test:1171,Qwen3-8B,42,conflict,coordinate_mortality,6,final,4,0.0,0.0,0.01866893097758293,0.02699217014014721,0.032836396247148514,0.0,0.0,0.0,0.0,0.0,-0.014167465269565582,-0.008323239162564278
test:1045,Qwen3-8B,42,conflict,coordinate_mortality,6,final,26,0.0,0.0,0.034119244664907455,0.04116295650601387,0.01616520620882511,0.0,0.0,1.0,0.0,1.0,0.017954038456082344,-0.007043711841106415
test:897,Qwen3-8B,42,conflict,coordinate_mortality,6,final,16,0.0,0.0,0.019729895517230034,0.03125502169132233,0.03049316257238388,0.0,0.0,1.0,0.0,0.0,-0.010763267055153847,-0.011525126174092293
test:427,Qwen3-8B,42,conflict,coordinate_mortality,6,final,18,0.0,0.0,0.035916995257139206,0.030951503664255142,0.03279354050755501,0.0,0.0,0.0,0.0,1.0,0.003123454749584198,0.004965491592884064
test:536,Qwen3-8B,42,conflict,coordinate_mortality,6,final,13,0.0,0.0,0.0402681939303875,0.04030132666230202,0.024125711992383003,0.0,0.0,1.0,0.0,1.0,0.016142481938004494,-3.3132731914520264e-05
test:1556,Qwen3-8B,42,conflict,coordinate_mortality,6,final,2,0.0,0.0,0.023428162559866905,0.021890928968787193,0.031628306955099106,0.0,0.0,0.0,0.0,0.0,-0.0082001443952322,0.001537233591079712
test:1638,Qwen3-8B,42,conflict,coordinate_mortality,6,final,9,0.0,0.0,0.03477740287780762,0.028568774461746216,0.025720244273543358,0.0,0.0,1.0,0.0,1.0,0.00905715860426426,0.006208628416061401
test:481,Qwen3-8B,42,conflict,coordinate_mortality,6,final,32,0.0,0.0,0.020546985790133476,0.030039548873901367,0.036054398864507675,0.0,0.0,0.0,0.0,0.0,-0.015507413074374199,-0.009492563083767891
test:640,Qwen3-8B,42,conflict,coordinate_mortality,6,final,5,0.0,0.0,0.015702633187174797,0.03218264877796173,0.02387271448969841,0.0,0.0,1.0,0.0,0.0,-0.008170081302523613,-0.016480015590786934
test:903,Qwen3-8B,42,conflict,coordinate_mortality,6,final,13,0.0,0.0,0.043817318975925446,0.026822740212082863,0.03154570981860161,0.0,0.0,0.0,0.0,1.0,0.012271609157323837,0.016994578763842583
test:466,Qwen3-8B,42,conflict,coordinate_mortality,6,final,16,0.0,0.0,0.04251451790332794,0.03662761300802231,0.03060600347816944,0.0,0.0,1.0,0.0,1.0,0.0119085144251585,0.0058869048953056335
test:787,Qwen3-8B,42,conflict,coordinate_mortality,6,final,9,0.0,0.0,0.039076294749975204,0.03477362170815468,0.022873124107718468,0.0,0.0,1.0,0.0,1.0,0.016203170642256737,0.004302673041820526
test:63,Qwen3-8B,42,conflict,coordinate_mortality,6,final,13,0.0,0.0,0.02427811548113823,0.047407366335392,0.02268475852906704,0.0,0.0,1.0,0.0,1.0,0.0015933569520711899,-0.02312925085425377
test:1639,Qwen3-8B,42,conflict,coordinate_mortality,6,final,9,0.0,0.0,0.01837085746228695,0.012345847673714161,0.01274794526398182,0.0,0.0,0.0,0.0,1.0,0.00562291219830513,0.006025009788572788
test:2265,Qwen3-8B,42,conflict,coordinate_mortality,6,final,25,0.0,0.0,0.027851995080709457,0.018142802640795708,0.02050267904996872,0.0,0.0,0.0,0.0,1.0,0.007349316030740738,0.00970919243991375
test:1745,Qwen3-8B,42,conflict,coordinate_mortality,6,final,9,0.0,0.0,0.022712355479598045,0.036397114396095276,0.036690980195999146,0.0,0.0,0.0,0.0,0.0,-0.0139786247164011,-0.01368475891649723
test:9,Qwen3-8B,42,conflict,coordinate_mortality,6,final,12,0.0,0.0,0.05418573319911957,0.08137275278568268,0.06592001020908356,0.0,0.0,1.0,0.0,0.0,-0.01173427700996399,-0.02718701958656311
test:1279,Qwen3-8B,42,conflict,coordinate_mortality,6,final,2,0.0,0.0,0.028425341472029686,0.03613991662859917,0.03790043666958809,0.0,0.0,0.0,0.0,0.0,-0.009475095197558403,-0.007714575156569481
test:576,Qwen3-8B,42,conflict,coordinate_mortality,6,final,22,0.0,0.0,0.05200277268886566,0.057423077523708344,0.04822539538145065,0.0,0.0,1.0,0.0,1.0,0.0037773773074150085,-0.005420304834842682
test:2207,Qwen3-8B,42,conflict,coordinate_mortality,6,final,53,0.0,0.0,0.024555454030632973,0.04054011404514313,0.038929570466279984,0.0,0.0,1.0,0.0,0.0,-0.01437411643564701,-0.015984660014510155
test:2168,Qwen3-8B,42,conflict,coordinate_mortality,6,final,3,0.0,0.0,0.021844524890184402,0.049067962914705276,0.02239176258444786,0.0,0.0,1.0,0.0,0.0,-0.0005472376942634583,-0.027223438024520874
test:805,Qwen3-8B,42,conflict,coordinate_mortality,6,final,47,0.0,0.0,0.06953343749046326,0.07015776634216309,0.03743727505207062,0.0,0.0,1.0,0.0,1.0,0.03209616243839264,-0.0006243288516998291
test:1197,Qwen3-8B,42,conflict,coordinate_mortality,6,final,31,0.0,0.0,0.023308105766773224,0.023731593042612076,0.021593812853097916,0.0,0.0,1.0,0.0,1.0,0.0017142929136753082,-0.00042348727583885193
test:364,Qwen3-8B,42,conflict,coordinate_mortality,6,final,9,0.0,0.0,0.028015676885843277,0.031096089631319046,0.04715454950928688,0.0,0.0,0.0,0.0,0.0,-0.019138872623443604,-0.003080412745475769
test:1644,Qwen3-8B,42,conflict,coordinate_mortality,6,final,9,0.0,0.0,0.033102888613939285,0.03148322552442551,0.03970971331000328,0.0,0.0,0.0,0.0,0.0,-0.006606824696063995,0.0016196630895137787
test:91,Qwen3-8B,42,conflict,coordinate_mortality,6,final,34,0.0,0.0,0.06648537516593933,0.04608168452978134,0.061679743230342865,0.0,0.0,0.0,0.0,1.0,0.004805631935596466,0.02040369063615799
test:328,Qwen3-8B,42,conflict,coordinate_mortality,6,final,14,0.0,0.0,0.035391665995121,0.03176862373948097,0.02254372276365757,0.0,0.0,1.0,0.0,1.0,0.012847943231463432,0.00362304225564003
test:205,Qwen3-8B,42,conflict,coordinate_mortality,6,final,9,0.0,0.0,0.040328752249479294,0.045384448021650314,0.03670845180749893,0.0,0.0,1.0,0.0,1.0,0.003620300441980362,-0.0050556957721710205
test:1797,Qwen3-8B,42,conflict,coordinate_mortality,6,final,19,0.0,0.0,0.02250736951828003,0.026317769661545753,0.02208745665848255,0.0,0.0,1.0,0.0,1.0,0.0004199128597974777,-0.003810400143265724
test:1072,Qwen3-8B,42,conflict,coordinate_mortality,6,final,54,0.0,0.0,0.057691529393196106,0.041201069951057434,0.01803530752658844,0.0,0.0,1.0,0.0,1.0,0.039656221866607666,0.016490459442138672
test:1445,Qwen3-8B,42,conflict,coordinate_mortality,6,final,50,0.0,0.0,0.07006876170635223,0.07220671325922012,0.06581086665391922,0.0,0.0,1.0,0.0,1.0,0.004257895052433014,-0.0021379515528678894
test:630,Qwen3-8B,42,conflict,coordinate_mortality,6,final,9,0.0,0.0,0.05371876060962677,0.04052482172846794,0.03396992012858391,0.0,0.0,1.0,0.0,1.0,0.019748840481042862,0.013193938881158829
test:1252,Qwen3-8B,42,conflict,coordinate_mortality,6,final,13,0.0,0.0,0.046994440257549286,0.024492505937814713,0.039362430572509766,0.0,0.0,0.0,0.0,1.0,0.00763200968503952,0.022501934319734573
test:1721,Qwen3-8B,42,conflict,coordinate_mortality,6,final,5,0.0,0.0,0.024252895265817642,0.02210959792137146,0.020747873932123184,0.0,0.0,1.0,0.0,1.0,0.003505021333694458,0.0021432973444461823
test:236,Qwen3-8B,42,conflict,coordinate_mortality,6,final,42,0.0,0.0,0.05008641630411148,0.05651416257023811,0.05529411882162094,0.0,0.0,1.0,0.0,0.0,-0.0052077025175094604,-0.006427746266126633
test:612,Qwen3-8B,42,conflict,coordinate_mortality,6,final,16,0.0,0.0,0.027020849287509918,0.023135440424084663,0.025180598720908165,0.0,0.0,0.0,0.0,1.0,0.0018402505666017532,0.003885408863425255
test:354,Qwen3-8B,42,conflict,coordinate_mortality,6,final,3,0.0,0.0,0.05014648661017418,0.05962434783577919,0.04777444154024124,0.0,0.0,1.0,0.0,1.0,0.0023720450699329376,-0.009477861225605011
test:2047,Qwen3-8B,42,conflict,coordinate_mortality,6,final,47,0.0,0.0,0.04442676156759262,0.03559940308332443,0.029182162135839462,0.0,0.0,1.0,0.0,1.0,0.015244599431753159,0.008827358484268188
test:1687,Qwen3-8B,42,conflict,coordinate_mortality,6,final,3,0.0,0.0,0.008323714137077332,0.02209591306746006,0.023016884922981262,0.0,0.0,0.0,0.0,0.0,-0.01469317078590393,-0.013772198930382729
test:1787,Qwen3-8B,42,conflict,coordinate_mortality,6,final,21,0.0,0.0,0.035356417298316956,0.03150687366724014,0.040028899908065796,0.0,0.0,0.0,0.0,0.0,-0.00467248260974884,0.0038495436310768127
test:896,Qwen3-8B,42,conflict,coordinate_mortality,6,final,2,0.0,0.0,0.05264868587255478,0.04505109041929245,0.07029420137405396,0.0,0.0,0.0,0.0,0.0,-0.017645515501499176,0.007597595453262329
test:1282,Qwen3-8B,42,conflict,coordinate_mortality,6,final,25,0.0,0.0,0.023167217150330544,0.032222773879766464,0.027866756543517113,0.0,0.0,1.0,0.0,0.0,-0.004699539393186569,-0.00905555672943592
test:1036,Qwen3-8B,42,conflict,coordinate_mortality,6,final,23,0.0,0.0,0.022632889449596405,0.017479710280895233,0.015866074711084366,0.0,0.0,1.0,0.0,1.0,0.006766814738512039,0.005153179168701172
test:2230,Qwen3-8B,42,conflict,coordinate_mortality,6,final,23,0.0,0.0,0.0578257218003273,0.041089288890361786,0.046100202947854996,0.0,0.0,0.0,0.0,1.0,0.011725518852472305,0.016736432909965515
test:376,Qwen3-8B,42,conflict,coordinate_mortality,6,final,43,0.0,0.0,0.06168156862258911,0.05307251587510109,0.04932393878698349,0.0,0.0,1.0,0.0,1.0,0.012357629835605621,0.008609052747488022
test:1544,Qwen3-8B,42,conflict,coordinate_mortality,6,final,9,0.0,0.0,0.023374944925308228,0.030310029163956642,0.027767017483711243,0.0,0.0,1.0,0.0,0.0,-0.004392072558403015,-0.006935084238648415
test:863,Qwen3-8B,42,conflict,coordinate_mortality,6,final,16,0.0,0.0,0.03558412194252014,0.04058244824409485,0.039898648858070374,0.0,0.0,1.0,0.0,0.0,-0.004314526915550232,-0.004998326301574707
test:2292,Qwen3-8B,42,conflict,coordinate_mortality,6,final,26,0.0,0.0,0.018662216141819954,0.010466779582202435,0.01677709072828293,0.0,0.0,0.0,0.0,1.0,0.0018851254135370255,0.00819543655961752
